id|title|condition|thumbnail_id|catalog_product_id|listing_type_id|permalink|buying_mode|site_id|category_id|domain_id|thumbnail|currency_id|order_backend|price|original_price|sale_price|available_quantity|official_store_id|official_store_name|use_thumbnail_id|accepts_mercadopago|shipping|stop_time|seller|attributes|installments|winner_item_id|catalog_listing|discounts|promotions|differential_pricing|inventory_id|variation_filters|variations_data|price_difference
MLB4626570356|Notebook Gamer Lenovo Loq Ci5 Rtx2050 15.6 512gb 8gb W11 Cor Storm Grey|new|850916-MLU74026352698_012024|MLB29759383|gold_pro|https://www.mercadolivre.com.br/notebook-gamer-lenovo-loq-ci5-rtx2050-156-512gb-8gb-w11-cor-storm-grey/p/MLB29759383|buy_it_now|MLB|MLB1652|MLB-NOTEBOOKS|http://http2.mlstatic.com/D_850916-MLU74026352698_012024-I.jpg|BRL|1|4201.37|4201.37||250|942.0|Fast Shop|True|True|{'store_pick_up': False, 'free_shipping': True, 'logistic_type': 'cross_docking', 'mode': 'me2', 'tags': ['mandatory_free_shipping', 'optional_me2_chosen'], 'benefits': None, 'promise': None}|2044-04-18T04:00:00.000Z|{'id': 234000251, 'nickname': 'FASTSHOP OFICIAL'}|[{'id': 'BRAND', 'name': 'Marca', 'value_id': '7494', 'value_name': 'Lenovo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': '7494', 'name': 'Lenovo', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'COLOR', 'name': 'Cor', 'value_id': '4580659', 'value_name': 'Storm grey', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': '4580659', 'name': 'Storm grey', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'DETAILED_MODEL', 'name': 'Modelo detalhado', 'value_id': '28690826', 'value_name': '83EU0000BR', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': '28690826', 'name': '83EU0000BR', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'GTIN', 'name': 'Código universal de produto', 'value_id': None, 'value_name': '7908317363913', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': None, 'name': '7908317363913', 'struct': None, 'source': 2874922819648776}], 'source': 2874922819648776, 'value_type': 'string'}, {'id': 'ITEM_CONDITION', 'name': 'Condição do item', 'value_id': '2230284', 'value_name': 'Novo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Novo', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'list'}, {'id': 'LINE', 'name': 'Linha', 'value_id': '126366', 'value_name': 'Gamer', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': '126366', 'name': 'Gamer', 'struct': None, 'source': 1000427007642219}], 'source': 1000427007642219, 'value_type': 'string'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': '27760854', 'value_name': 'LOQ', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': '27760854', 'name': 'LOQ', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'PROCESSOR_BRAND', 'name': 'Marca do processador', 'value_id': '7855833', 'value_name': 'Intel', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': '7855833', 'name': 'Intel', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'list'}, {'id': 'PROCESSOR_LINE', 'name': 'Linha do processador', 'value_id': '7769178', 'value_name': 'Core i5', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': '7769178', 'name': 'Core i5', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'PROCESSOR_MODEL', 'name': 'Modelo do processador', 'value_id': '25316819', 'value_name': 'i5-12450H', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': '25316819', 'name': 'i5-12450H', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'WEIGHT', 'name': 'Peso', 'value_id': '946786', 'value_name': '2.4 kg', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': {'number': 2.4, 'unit': 'kg'}, 'values': [{'id': '946786', 'name': '2.4 kg', 'struct': {'unit': 'kg', 'number': 2.4}, 'source': 1}], 'source': 1, 'value_type': 'number_unit'}]|{'quantity': 10, 'amount': 420.14, 'rate': 0, 'currency_id': 'BRL'}||True||[]|{'id': 35713366}||||3781.2599999999998
MLB4485375616|Notebook Loq I5-12450h 16gb 512gb Ssd Rtx 2050 15.6 Fhd W11|new|825280-MLU74128485729_012024|MLB29758046|gold_special|https://www.mercadolivre.com.br/notebook-loq-i5-12450h-16gb-512gb-ssd-rtx-2050-156-fhd-w11/p/MLB29758046|buy_it_now|MLB|MLB1652|MLB-NOTEBOOKS|http://http2.mlstatic.com/D_825280-MLU74128485729_012024-I.jpg|BRL|2|4409.1|||200|923.0|Lenovo|True|True|{'store_pick_up': False, 'free_shipping': True, 'logistic_type': 'cross_docking', 'mode': 'me2', 'tags': ['mandatory_free_shipping', 'optional_me2_chosen'], 'benefits': None, 'promise': None}|2044-02-25T04:00:00.000Z|{'id': 230474128, 'nickname': 'LENOVO BR'}|[{'id': 'BRAND', 'name': 'Marca', 'value_id': '7494', 'value_name': 'Lenovo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': '7494', 'name': 'Lenovo', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'COLOR', 'name': 'Cor', 'value_id': '4580659', 'value_name': 'Storm grey', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': '4580659', 'name': 'Storm grey', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'DETAILED_MODEL', 'name': 'Modelo detalhado', 'value_id': '28689122', 'value_name': '83EU0001BR', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': '28689122', 'name': '83EU0001BR', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'GTIN', 'name': 'Código universal de produto', 'value_id': None, 'value_name': '0197532310421', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': None, 'name': '0197532310421', 'struct': None, 'source': 252977589148881}], 'source': 252977589148881, 'value_type': 'string'}, {'id': 'ITEM_CONDITION', 'name': 'Condição do item', 'value_id': '2230284', 'value_name': 'Novo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Novo', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'list'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': '27760854', 'value_name': 'LOQ', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': '27760854', 'name': 'LOQ', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'PROCESSOR_BRAND', 'name': 'Marca do processador', 'value_id': '7855833', 'value_name': 'Intel', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': '7855833', 'name': 'Intel', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'list'}, {'id': 'PROCESSOR_LINE', 'name': 'Linha do processador', 'value_id': '28689124', 'value_name': 'i5-12450H', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': '28689124', 'name': 'i5-12450H', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'PROCESSOR_MODEL', 'name': 'Modelo do processador', 'value_id': None, 'value_name': 'i5-12450H', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': None, 'name': 'i5-12450H', 'struct': None, 'source': 252977589148881}], 'source': 252977589148881, 'value_type': 'string'}, {'id': 'WEIGHT', 'name': 'Peso', 'value_id': '946786', 'value_name': '2.4 kg', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': {'number': 2.4, 'unit': 'kg'}, 'values': [{'id': '946786', 'name': '2.4 kg', 'struct': {'number': 2.4, 'unit': 'kg'}, 'source': 1}], 'source': 1, 'value_type': 'number_unit'}]|{'quantity': 12, 'amount': 423.79, 'rate': 15.34, 'currency_id': 'BRL'}||True||[]|||||4661.6900000000005
MLB4470504452|Notebook Gamer Lenovo Loq Intel Core I5 16gb 512gb Rtx 3050|new|818188-MLB74616787646_022024|MLB19954422|gold_pro|https://produto.mercadolivre.com.br/MLB-4470504452-notebook-gamer-lenovo-loq-intel-core-i5-16gb-512gb-rtx-3050-_JM|buy_it_now|MLB|MLB1652|MLB-NOTEBOOKS|http://http2.mlstatic.com/D_818188-MLB74616787646_022024-I.jpg|BRL|3|5237.03|5399.0||150|923.0|Lenovo|True|True|{'store_pick_up': False, 'free_shipping': True, 'logistic_type': 'cross_docking', 'mode': 'me2', 'tags': ['mandatory_free_shipping', 'optional_me2_chosen'], 'benefits': None, 'promise': None}|2044-02-21T04:00:00.000Z|{'id': 230474128, 'nickname': 'LENOVO BR'}|[{'id': 'ALPHANUMERIC_MODEL', 'name': 'Modelo alfanumérico', 'value_id': '13827278', 'value_name': '16IAH7H', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': '13827278', 'name': '16IAH7H', 'struct': None, 'source': 8492822877720875}], 'source': 8492822877720875, 'value_type': 'string'}, {'id': 'BRAND', 'name': 'Marca', 'value_id': '7494', 'value_name': 'Lenovo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': '7494', 'name': 'Lenovo', 'struct': None, 'source': 252977589148881}], 'source': 252977589148881, 'value_type': 'string'}, {'id': 'COLOR', 'name': 'Cor', 'value_id': '4580659', 'value_name': 'Storm grey', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': '4580659', 'name': 'Storm grey', 'struct': None, 'source': 252977589148881}], 'source': 252977589148881, 'value_type': 'string'}, {'id': 'DETAILED_MODEL', 'name': 'Modelo detalhado', 'value_id': None, 'value_name': '83EUS00300', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': None, 'name': '83EUS00300', 'struct': None, 'source': 252977589148881}], 'source': 252977589148881, 'value_type': 'string'}, {'id': 'GTIN', 'name': 'Código universal de produto', 'value_id': None, 'value_name': '0197530010262', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': None, 'name': '0197530010262', 'struct': None, 'source': 252977589148881}], 'source': 252977589148881, 'value_type': 'string'}, {'id': 'ITEM_CONDITION', 'name': 'Condição do item', 'value_id': '2230284', 'value_name': 'Novo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Novo', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'list'}, {'id': 'LINE', 'name': 'Linha', 'value_id': '1182986', 'value_name': 'Legion', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': '1182986', 'name': 'Legion', 'struct': None, 'source': 4709228965570453}], 'source': 4709228965570453, 'value_type': 'string'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': None, 'value_name': 'LOQ', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': None, 'name': 'LOQ', 'struct': None, 'source': 252977589148881}], 'source': 252977589148881, 'value_type': 'string'}, {'id': 'PROCESSOR_BRAND', 'name': 'Marca do processador', 'value_id': '7855833', 'value_name': 'Intel', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': '7855833', 'name': 'Intel', 'struct': None, 'source': 252977589148881}], 'source': 252977589148881, 'value_type': 'list'}, {'id': 'PROCESSOR_LINE', 'name': 'Linha do processador', 'value_id': '7769178', 'value_name': 'Core i5', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': '7769178', 'name': 'Core i5', 'struct': None, 'source': 252977589148881}], 'source': 252977589148881, 'value_type': 'string'}, {'id': 'PROCESSOR_MODEL', 'name': 'Modelo do processador', 'value_id': None, 'value_name': 'i5-12450H', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': None, 'name': 'i5-12450H', 'struct': None, 'source': 252977589148881}], 'source': 252977589148881, 'value_type': 'string'}, {'id': 'WEIGHT', 'name': 'Peso', 'value_id': None, 'value_name': '2.2 kg', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': {'number': 2.2, 'unit': 'kg'}, 'values': [{'id': None, 'name': '2.2 kg', 'struct': {'number': 2.2, 'unit': 'kg'}, 'source': 252977589148881}], 'source': 252977589148881, 'value_type': 'number_unit'}]|{'quantity': 10, 'amount': 523.7, 'rate': 0, 'currency_id': 'BRL'}||False||[]|{'id': 35713366}||||4713.3
MLB3621035499|Notebook Gamer Lenovo Loq Ci5-12450h 15.6  512gb Ssd 8gb W11|new|903323-MLB76249446399_052024|MLB29759383|gold_pro|https://produto.mercadolivre.com.br/MLB-3621035499-notebook-gamer-lenovo-loq-ci5-12450h-156-512gb-ssd-8gb-w11-_JM|buy_it_now|MLB|MLB1652|MLB-NOTEBOOKS|http://http2.mlstatic.com/D_903323-MLB76249446399_052024-I.jpg|BRL|4|4901.77|12092.37||150|1553.0|Mobcom|True|True|{'store_pick_up': False, 'free_shipping': True, 'logistic_type': 'cross_docking', 'mode': 'me2', 'tags': ['mandatory_free_shipping'], 'benefits': None, 'promise': None}|2044-03-06T04:00:00.000Z|{'id': 759339692, 'nickname': 'MOB COM'}|[{'id': 'ALPHANUMERIC_MODEL', 'name': 'Modelo alfanumérico', 'value_id': None, 'value_name': '83EU0000BR', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': None, 'name': '83EU0000BR', 'struct': None, 'source': 252977589148881}], 'source': 252977589148881, 'value_type': 'string'}, {'id': 'BRAND', 'name': 'Marca', 'value_id': '7494', 'value_name': 'Lenovo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': '7494', 'name': 'Lenovo', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'COLOR', 'name': 'Cor', 'value_id': '4580659', 'value_name': 'Storm grey', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': '4580659', 'name': 'Storm grey', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'DETAILED_MODEL', 'name': 'Modelo detalhado', 'value_id': '28690826', 'value_name': '83EU0000BR', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': '28690826', 'name': '83EU0000BR', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'GTIN', 'name': 'Código universal de produto', 'value_id': None, 'value_name': '197532310391', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': None, 'name': '197532310391', 'struct': None, 'source': 252977589148881}], 'source': 252977589148881, 'value_type': 'string'}, {'id': 'ITEM_CONDITION', 'name': 'Condição do item', 'value_id': '2230284', 'value_name': 'Novo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Novo', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'list'}, {'id': 'LINE', 'name': 'Linha', 'value_id': '126366', 'value_name': 'Gamer', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': '126366', 'name': 'Gamer', 'struct': None, 'source': 252977589148881}], 'source': 252977589148881, 'value_type': 'string'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': '27760854', 'value_name': 'LOQ', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': '27760854', 'name': 'LOQ', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'PROCESSOR_BRAND', 'name': 'Marca do processador', 'value_id': '7855833', 'value_name': 'Intel', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': '7855833', 'name': 'Intel', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'list'}, {'id': 'PROCESSOR_LINE', 'name': 'Linha do processador', 'value_id': '7769178', 'value_name': 'Core i5', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': '7769178', 'name': 'Core i5', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'PROCESSOR_MODEL', 'name': 'Modelo do processador', 'value_id': '25316819', 'value_name': 'i5-12450H', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': '25316819', 'name': 'i5-12450H', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'WEIGHT', 'name': 'Peso', 'value_id': '946786', 'value_name': '2.4 kg', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': {'number': 2.4, 'unit': 'kg'}, 'values': [{'id': '946786', 'name': '2.4 kg', 'struct': {'unit': 'kg', 'number': 2.4}, 'source': 1}], 'source': 1, 'value_type': 'number_unit'}]|{'quantity': 10, 'amount': 490.18, 'rate': 0, 'currency_id': 'BRL'}||False||[]|{'id': 35713366}||||4411.62
MLB3621112369|Notebook Gamer Lenovo Loq Ci5-12450h 15.6  512gb Ssd 8gb W11|new|814755-MLB76249446761_052024|MLB29759383|gold_special|https://produto.mercadolivre.com.br/MLB-3621112369-notebook-gamer-lenovo-loq-ci5-12450h-156-512gb-ssd-8gb-w11-_JM|buy_it_now|MLB|MLB1652|MLB-NOTEBOOKS|http://http2.mlstatic.com/D_814755-MLB76249446761_052024-I.jpg|BRL|5|4660.38|4660.38||150|1553.0|Mobcom|True|True|{'store_pick_up': False, 'free_shipping': True, 'logistic_type': 'cross_docking', 'mode': 'me2', 'tags': ['mandatory_free_shipping'], 'benefits': None, 'promise': None}|2044-03-06T04:00:00.000Z|{'id': 759339692, 'nickname': 'MOB COM'}|[{'id': 'ALPHANUMERIC_MODEL', 'name': 'Modelo alfanumérico', 'value_id': None, 'value_name': '83EU0000BR', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': None, 'name': '83EU0000BR', 'struct': None, 'source': 252977589148881}], 'source': 252977589148881, 'value_type': 'string'}, {'id': 'BRAND', 'name': 'Marca', 'value_id': '7494', 'value_name': 'Lenovo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': '7494', 'name': 'Lenovo', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'COLOR', 'name': 'Cor', 'value_id': '4580659', 'value_name': 'Storm grey', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': '4580659', 'name': 'Storm grey', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'DETAILED_MODEL', 'name': 'Modelo detalhado', 'value_id': '28690826', 'value_name': '83EU0000BR', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': '28690826', 'name': '83EU0000BR', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'GTIN', 'name': 'Código universal de produto', 'value_id': None, 'value_name': '197532310391', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': None, 'name': '197532310391', 'struct': None, 'source': 252977589148881}], 'source': 252977589148881, 'value_type': 'string'}, {'id': 'ITEM_CONDITION', 'name': 'Condição do item', 'value_id': '2230284', 'value_name': 'Novo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Novo', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'list'}, {'id': 'LINE', 'name': 'Linha', 'value_id': '126366', 'value_name': 'Gamer', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': '126366', 'name': 'Gamer', 'struct': None, 'source': 252977589148881}], 'source': 252977589148881, 'value_type': 'string'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': '27760854', 'value_name': 'LOQ', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': '27760854', 'name': 'LOQ', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'PROCESSOR_BRAND', 'name': 'Marca do processador', 'value_id': '7855833', 'value_name': 'Intel', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': '7855833', 'name': 'Intel', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'list'}, {'id': 'PROCESSOR_LINE', 'name': 'Linha do processador', 'value_id': '7769178', 'value_name': 'Core i5', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': '7769178', 'name': 'Core i5', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'PROCESSOR_MODEL', 'name': 'Modelo do processador', 'value_id': '25316819', 'value_name': 'i5-12450H', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': '25316819', 'name': 'i5-12450H', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'WEIGHT', 'name': 'Peso', 'value_id': '946786', 'value_name': '2.4 kg', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': {'number': 2.4, 'unit': 'kg'}, 'values': [{'id': '946786', 'name': '2.4 kg', 'struct': {'unit': 'kg', 'number': 2.4}, 'source': 1}], 'source': 1, 'value_type': 'number_unit'}]|{'quantity': 12, 'amount': 447.94, 'rate': 15.34, 'currency_id': 'BRL'}||False||[]|||||4927.34
MLB3660497007|Notebook Gamer Lenovo Loq I5-12450h 8gb 512gb Ssd Rtx2050 15|new|720028-MLB75677308640_042024|MLB29759383|gold_pro|https://produto.mercadolivre.com.br/MLB-3660497007-notebook-gamer-lenovo-loq-i5-12450h-8gb-512gb-ssd-rtx2050-15-_JM|buy_it_now|MLB|MLB1652|MLB-NOTEBOOKS|http://http2.mlstatic.com/D_720028-MLB75677308640_042024-I.jpg|BRL|6|5399.0|||1|2036.0|Login|True|True|{'store_pick_up': False, 'free_shipping': True, 'logistic_type': 'xd_drop_off', 'mode': 'me2', 'tags': ['mandatory_free_shipping'], 'benefits': None, 'promise': None}|2044-04-12T04:00:00.000Z|{'id': 375320366, 'nickname': 'LOGIN TECNOLOGIA'}|[{'id': 'ALPHANUMERIC_MODEL', 'name': 'Modelo alfanumérico', 'value_id': None, 'value_name': '83EU0000BR', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': None, 'name': '83EU0000BR', 'struct': None, 'source': 1004791094151086}], 'source': 1004791094151086, 'value_type': 'string'}, {'id': 'BRAND', 'name': 'Marca', 'value_id': '7494', 'value_name': 'Lenovo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': '7494', 'name': 'Lenovo', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'COLOR', 'name': 'Cor', 'value_id': '283165', 'value_name': 'Cinza', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': '283165', 'name': 'Cinza', 'struct': None, 'source': 1004791094151086}], 'source': 1004791094151086, 'value_type': 'string'}, {'id': 'DETAILED_MODEL', 'name': 'Modelo detalhado', 'value_id': '28690826', 'value_name': '83EU0000BR', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': '28690826', 'name': '83EU0000BR', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'GTIN', 'name': 'Código universal de produto', 'value_id': None, 'value_name': '0197532310391', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': None, 'name': '0197532310391', 'struct': None, 'source': 1004791094151086}], 'source': 1004791094151086, 'value_type': 'string'}, {'id': 'ITEM_CONDITION', 'name': 'Condição do item', 'value_id': '2230284', 'value_name': 'Novo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Novo', 'struct': None, 'source': 1004791094151086}], 'source': 1004791094151086, 'value_type': 'list'}, {'id': 'LINE', 'name': 'Linha', 'value_id': '22153848', 'value_name': 'LOQ', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': '22153848', 'name': 'LOQ', 'struct': None, 'source': 7571550481372610}], 'source': 7571550481372610, 'value_type': 'string'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': None, 'value_name': '83EU0000BR', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': None, 'name': '83EU0000BR', 'struct': None, 'source': 1004791094151086}], 'source': 1004791094151086, 'value_type': 'string'}, {'id': 'PROCESSOR_BRAND', 'name': 'Marca do processador', 'value_id': '7855833', 'value_name': 'Intel', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': '7855833', 'name': 'Intel', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'list'}, {'id': 'PROCESSOR_LINE', 'name': 'Linha do processador', 'value_id': '7769178', 'value_name': 'Core i5', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': '7769178', 'name': 'Core i5', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'PROCESSOR_MODEL', 'name': 'Modelo do processador', 'value_id': '25316819', 'value_name': 'i5-12450H', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': None, 'values': [{'id': '25316819', 'name': 'i5-12450H', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'WEIGHT', 'name': 'Peso', 'value_id': '946786', 'value_name': '2.4 kg', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Outros', 'value_struct': {'number': 2.4, 'unit': 'kg'}, 'values': [{'id': '946786', 'name': '2.4 kg', 'struct': {'unit': 'kg', 'number': 2.4}, 'source': 1}], 'source': 1, 'value_type': 'number_unit'}]|{'quantity': 10, 'amount': 539.9, 'rate': 0, 'currency_id': 'BRL'}||False||[]|{'id': 35713366}||||4859.1
